seasonality,lead_time_vec,util_cum,disc_mean,util_rate_cum
2,-19,24.237037037037037,72.68659440497639,0.26328565724887854
2,-18,24.831481481481486,73.07650807103646,0.2718567838605886
2,-17,26.831790123456795,73.338702078949,0.29032171571275356
2,-16,26.952160493827165,72.91945091244484,0.2930261005033781
2,-15,29.375730994152047,72.56152246803687,0.31932846807358706
2,-14,31.797839506172846,72.7857327188599,0.34528269021505126
2,-13,32.57118055555556,72.88001684590019,0.3577139699147467
2,-12,34.56018518518519,73.58406622213892,0.3810745907607036
2,-11,41.267973856209146,73.67057469375264,0.4524807175036575
2,-10,47.72385620915032,73.2686550615994,0.5213549761481425
2,-9,49.98333333333333,73.17803240515319,0.5485309659691396
2,-8,59.22875816993463,73.23405386141768,0.649946742594734
2,-7,61.56862745098039,72.86676647626116,0.681218993621545
2,-6,67.1712962962963,72.65469700310297,0.7426237112191454
2,-5,77.6141975308642,72.98828494242679,0.8543902706341938
2,-4,79.45138888888889,73.31765221470347,0.8777846473613753
2,-3,81.16959064327484,73.30623574233749,0.8961192878624378
2,-2,89.25994152046783,73.43351836738739,0.9820858688679001
2,-1,94.2454365079365,74.01773344271763,1.0263689092208435
2,0,96.20246913580246,72.52642499318054,1.0761062182453007
3,-36,1.0,70.0,0.010526315789473684
3,-35,2.0,67.5,0.021052631578947368
3,-34,3.0,68.33333333333333,0.031578947368421054
3,-33,4.0,70.0,0.042105263157894736
3,-32,5.0,70.0,0.05263157894736842
3,-31,6.0,69.8984126984127,0.06315789473684211
3,-30,9.0,70.33611111111111,0.09473684210526316
3,-29,10.0,70.36940836940836,0.10526315789473684
3,-28,11.666666666666666,72.05412134162135,0.12280701754385964
3,-27,14.5,73.27450980392157,0.15263157894736842
3,-26,18.0,73.0,0.18947368421052632
3,-25,14.0,72.42857142857143,0.14736842105263157
3,-24,19.5,72.2,0.20526315789473684
3,-23,15.0,72.93333333333334,0.15789473684210525
3,-22,20.5,72.57142857142857,0.21578947368421053
3,-19,21.5,72.68181818181819,0.22631578947368422
3,-18,16.0,71.5,0.16842105263157894
3,-17,20.75,72.26887871853546,0.21842105263157896
3,-16,23.75,73.00874125874125,0.25
3,-15,27.75,73.32608695652175,0.29210526315789476
3,-14,35.5,73.30555555555556,0.3736842105263158
3,-13,30.25,73.80574324324324,0.31842105263157894
3,-12,40.5,73.85365853658537,0.4263157894736842
3,-11,33.25,73.52095238095238,0.35
3,-10,42.5,73.27906976744185,0.4473684210526316
3,-8,27.0,72.77777777777777,0.28421052631578947
3,-7,36.75,72.86568322981367,0.3868421052631579
3,-6,37.75,72.63242846661775,0.3973684210526316
3,-5,38.75,72.48958333333334,0.40789473684210525
3,-4,40.25,72.58032258064516,0.4236842105263158
3,-3,50.5,72.62745098039215,0.531578947368421
3,-2,41.75,72.27283653846155,0.43947368421052635
3,-1,53.5,72.12962962962963,0.5631578947368421
4,-35,1.0,50.0,0.012048192771084338
4,-34,1.0,50.0,0.01204819277108434
4,-33,1.0,0.0,0.010526315789473684
4,-32,1.513888888888889,36.541666666666664,0.016062495596420773
4,-31,1.6428571428571428,38.94047619047619,0.018271582570885046
4,-30,3.3645833333333335,30.146607142857142,0.03583518283660959
4,-29,5.843333333333333,31.313411144411152,0.0623305854998943
4,-28,9.825246132208157,27.66672721598546,0.10603395148437404
4,-27,13.376736111111112,28.770208410011037,0.14366126787853167
4,-26,13.434210526315788,30.084426764913974,0.14425624937422823
4,-25,14.904166666666665,29.710130924693328,0.16074772775311771
4,-24,15.782407407407407,32.45629464087348,0.17202787759224028
4,-23,17.283333333333335,34.999416165320895,0.18905728175861342
4,-22,19.333333333333332,31.66222539915836,0.2097617012673118
4,-21,21.630434782608695,33.24483013319741,0.23550770588073117
4,-20,23.64351851851852,34.68511670523713,0.25832217759928605
4,-19,27.097826086956523,35.510417270509514,0.29562322516611067
4,-18,30.253205128205124,31.29469584221467,0.32946888769653504
4,-17,33.529761904761905,32.32266704748195,0.3665375788869764
4,-16,37.7529761904762,32.43511658316088,0.41240563758794585
4,-15,39.98765432098766,32.76340999839865,0.4383068335721052
4,-14,44.02160493827161,33.00835997141534,0.48293485834174904
4,-13,50.45833333333332,33.0150007281419,0.5525734517015429
4,-12,56.13690476190475,33.12013834317004,0.6159351692484222
4,-11,62.342261904761905,33.25166703183514,0.6857297611498626
4,-10,68.52777777777777,33.517422301191964,0.7572970243547288
4,-9,73.47337962962963,33.25017723885754,0.8164463409192324
4,-8,78.43840579710144,33.856454695367404,0.875554850982879
4,-7,80.70169082125604,33.54383501737384,0.902838049375228
4,-6,79.37426900584795,36.267285760387416,0.9033111207526321
4,-5,83.28362573099415,35.54285734266053,0.9398387641053595
4,-4,86.08417874396136,33.6226351409995,0.9639487775664058
4,-3,92.80744444444444,34.77810123766412,1.0363002184175296
4,-2,91.60694444444445,34.46679442427369,1.032304417030162
4,-1,94.8304292929293,35.93310599202415,1.0697503731032585
4,0,86.34772727272728,36.04126656223786,0.9837671259199477
