seasonality,lead_time_vec,discount,util_add,util_rate_add
3,-8,66.5,2.0,0.021052631578947368
3,-7,72.16666666666666,2.0,0.021052631578947368
3,-6,67.5,1.0,0.010526315789473684
3,-5,65.0,1.0,0.010526315789473684
3,-4,75.0,1.5,0.015789473684210527
3,-3,75.0,1.0,0.010526315789473684
3,-2,61.5,1.0,0.010526315789473684
3,-1,60.5,2.0,0.021052631578947368
4,-35,50.0,1.0,0.012048192771084338
4,-34,50.0,1.0,0.01204819277108434
4,-33,0.0,1.0,0.010526315789473684
4,-32,35.5,0.9652777777777777,0.010287641795251183
4,-31,42.07142857142857,1.0,0.011178548781592537
4,-30,29.325,1.1,0.011883322764743177
4,-29,26.935,1.2333333333333334,0.013256393997040792
4,-28,24.655666063893914,1.691631504922644,0.01849052884868366
4,-27,27.28125,1.5434027777777777,0.016817048897343763
