seasonality,lead_time_vec,cnt_cum,disc_mean
1,-36,0.010526315789473684,69.0
1,-35,0.021052631578947368,68.0
1,-34,0.024561403508771933,69.75
1,-33,0.017543859649122806,71.66666666666667
1,-32,0.01666666666666667,68.19444444444444
1,-31,0.022672064777327933,63.3974358974359
1,-30,0.024880382775119617,63.46969696969697
1,-29,0.03886126222340887,66.18709273182957
1,-28,0.04185476136822192,66.74848484848485
1,-27,0.05413533834586466,63.09183673469388
1,-26,0.04634807171268807,67.73614718614719
1,-25,0.07562279191955792,67.07312925170068
1,-24,0.06974020483849275,70.28166971916971
1,-23,0.0659876347495244,66.12268005687125
1,-22,0.10226167829211583,67.13650793650794
1,-21,0.09797083069118581,65.46793272864701
1,-20,0.09234816604390596,67.18596454051
1,-19,0.06919784400760938,69.7046130952381
1,-18,0.09342633692665399,64.37753696920363
1,-17,0.0810666488669359,67.48859298596142
1,-16,0.10121750158528853,57.88646367521367
1,-15,0.09792744384741182,66.83372869390672
1,-14,0.1091746891873715,61.99578125578126
1,-13,0.12457010705360141,60.28862594057232
1,-12,0.13064333890586263,63.03189559021989
1,-11,0.1479510386041775,67.04204221704222
1,-10,0.16127468726580965,69.12282644428902
1,-9,0.1915124613285678,66.45740870422243
1,-8,0.19123517159965014,69.46711275689272
1,-7,0.19226529584115534,72.18971210584483
1,-6,0.22585008523499323,72.89758083538496
1,-5,0.27415521924455494,71.65915803479143
1,-4,0.23154692133766325,72.04795400019083
1,-3,0.29112779958459334,68.809840784691
1,-2,0.321359601083761,66.76703795202643
1,-1,0.3369448813710069,66.94426211249404
1,0,0.3356142272439039,65.80791590374128
2,-36,0.010526315789473684,75.33333333333333
2,-35,0.010526315789473684,65.0
2,-34,0.021559923906150923,61.944444444444436
2,-33,0.014035087719298246,72.5
2,-32,0.010526315789473684,76.5
2,-31,0.024815049672373704,72.25
2,-30,0.031578947368421054,73.24166666666667
2,-29,0.042105263157894736,72.66845238095237
2,-28,0.0590920959379313,71.934593837535
2,-27,0.08421052631578949,73.875
2,-26,0.05113506658211795,73.17424242424242
2,-25,0.12631578947368421,73.16666666666667
2,-24,0.10263157894736843,72.95432692307692
2,-23,0.09052631578947368,72.66857142857143
2,-22,0.0754234985052994,69.93335394763966
2,-21,0.07333544705136336,67.11666666666667
2,-20,0.06739378566899176,64.12166666666667
2,-19,0.10079264426125556,68.08928571428572
2,-18,0.05359543436905516,63.96111111111111
2,-17,0.09354470513633482,72.43492063492064
2,-16,0.09814521242866202,69.67247023809523
2,-15,0.07277339021156397,70.13131313131314
2,-14,0.0836715282181357,71.11302447552448
2,-13,0.13684210526315793,74.11580687830688
2,-12,0.0981469738603537,69.4181861348528
2,-11,0.12403297400126823,71.2230530339226
2,-10,0.12651870640456564,69.06524725274726
2,-9,0.15076546788658396,70.80612313612313
2,-8,0.15485098287888396,68.45682726084611
2,-7,0.18231874867892625,68.8007500778089
2,-6,0.16891143521454238,70.80932052437772
2,-5,0.2125808497146481,71.89590593331152
2,-4,0.2235347404656219,71.06521514303388
2,-3,0.21785668991756502,70.95980695703841
2,-2,0.24988676510553484,70.68362368907813
2,-1,0.3015950441441881,72.33618919592651
2,0,0.3319241879799901,70.68296350602802
3,-24,0.010526315789473684,50.0
3,-17,0.021052631578947368,50.0
3,-10,0.031578947368421054,51.0
3,-7,0.042105263157894736,52.0
3,-5,0.05263157894736842,52.6
3,-1,0.06315789473684211,52.666666666666664
4,-32,0.010526315789473684,27.666666666666668
4,-31,0.014542380046501796,41.166666666666664
4,-30,0.0145423800465018,28.96296296296296
4,-29,0.023950051217013803,33.307692307692314
4,-28,0.03309236947791165,26.61337301587302
4,-27,0.03912492073557387,22.333333333333332
4,-26,0.03819911223842739,28.2
4,-25,0.048474600155005994,23.717460317460322
4,-24,0.057493130416402444,27.570105820105823
4,-23,0.06920312830268442,29.586640211640216
4,-22,0.06274119032521062,26.066919191919194
4,-21,0.08035148111241962,23.219047619047615
4,-20,0.0698513351652223,36.4051282051282
4,-19,0.0774108580069265,25.737684537684537
4,-18,0.10609238573728111,26.727476836888602
4,-17,0.11972098922003806,29.410588508307807
4,-16,0.1203128302684422,21.993891640766638
4,-15,0.11919877653026967,29.664152636579104
4,-14,0.14485147065996784,27.85538338473121
4,-13,0.1508956880152188,22.98064400876901
4,-12,0.16769741504718563,27.99170984696735
4,-11,0.17619456152784513,27.54373427697731
4,-10,0.18180722891566267,32.89913224539535
4,-9,0.20223059420343914,35.04199599924462
4,-8,0.227858803635595,36.39502164502164
4,-7,0.24288858219254728,31.63251979982802
4,-6,0.22275568439170218,28.939976572504936
4,-5,0.26475022898611994,32.186538455753634
4,-4,0.26808708518283664,31.614327455135538
4,-3,0.27521454238004656,30.95873112453995
4,-2,0.2618051151976326,33.41061024623525
4,-1,0.30153188933017383,32.345965617703115
4,0,0.28105147864184005,33.47132341368815
