seasonality,lead_time_vec,cnt_cum,disc_mean
1,-36,0.047589507266926644,70.12903225806451
1,-35,0.05128205128205129,71.4047619047619
1,-34,0.05627020038784744,73.23529411764706
1,-33,0.06235805860805862,70.77083333333334
1,-32,0.06224886224886227,73.98484848484848
1,-31,0.06797565179918122,70.56299019607843
1,-30,0.08528089072643522,72.60763790664781
1,-29,0.09159682125783813,72.26487086359968
1,-28,0.10718448218448226,71.87597402597402
1,-27,0.10216727716727718,71.60601851851851
1,-26,0.11025146025146026,72.63378378378378
1,-25,0.1358233036804465,71.8430375180375
1,-24,0.12525492525492532,72.18468468468468
1,-23,0.13301041064198954,73.51447368421053
1,-22,0.1449795302736479,74.03207282913165
1,-21,0.14363711001642035,73.58894678118817
1,-20,0.13758865248226948,71.47553191489361
1,-19,0.14759211376858433,70.95430672268907
1,-18,0.1708937728937729,70.03061904761904
1,-17,0.1519340659340659,71.74626515151516
1,-16,0.15610002242655302,71.42346938775509
1,-15,0.14870188291240918,71.41631161236424
1,-14,0.16205278739525308,72.3730175456203
1,-13,0.1560532294709509,72.45870458655267
1,-12,0.15191217512646077,72.91828231292517
1,-11,0.16937687780384394,72.98839843053327
1,-10,0.17988721804511262,73.44309732664996
1,-9,0.1952824368613842,72.10214703425228
1,-8,0.19678062678062674,73.41611111111112
1,-7,0.20140665345583372,72.82489354907388
1,-6,0.1979253239757442,73.02709020671206
1,-5,0.21861654605557043,72.9168169229145
1,-4,0.22550898713689427,73.81923834133138
1,-3,0.24032057267351384,73.08314140471003
1,-2,0.2497576610381489,71.91577627995315
1,-1,0.2737662337662338,73.13709694613168
1,0,0.2990649701176016,73.58108125630059
2,-36,0.04270216962524655,69.61538461538461
2,-35,0.0444055944055944,67.63636363636364
2,-34,0.05416666666666666,70.9375
2,-33,0.07857142857142858,71.35714285714286
2,-32,0.07104332449160038,67.81896551724138
2,-31,0.0845204178537512,69.04753086419754
2,-30,0.09047124047124047,70.05900900900902
2,-29,0.1059418145956607,70.60416666666667
2,-28,0.13133333333333336,71.09461904761905
2,-27,0.12628205128205133,69.77083333333334
2,-26,0.10606060606060606,66.27272727272727
2,-25,0.15625000000000003,68.2703869047619
2,-24,0.11911421911421911,71.31818181818181
2,-23,0.1696969696969697,71.87121212121211
2,-22,0.14066666666666663,70.41757142857142
2,-21,0.12200854700854702,67.06388888888888
2,-20,0.17393162393162395,71.375
2,-19,0.20897435897435898,70.71410256410256
