rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2020-12-06,av_new,2020-11-21,2,-15,70.0,1,-15
2020-12-06,av_new,2020-11-23,2,-13,66.25,4,-13
2020-12-06,av_new,2020-11-26,2,-10,80.0,1,-10
2020-12-06,av_new,2020-11-27,2,-9,65.0,1,-9
2020-12-06,av_new,2020-11-28,2,-8,65.0,1,-8
2020-12-06,av_new,2020-11-30,2,-6,65.0,2,-6
2020-12-06,av_new,2020-12-01,2,-5,72.5,2,-5
2020-12-06,av_new,2020-12-02,2,-4,65.0,1,-4
2020-12-06,av_new,2020-12-04,2,-2,70.0,1,-2
2020-12-07,av_new,2020-10-14,1,-31,80.0,1,-54
2020-12-07,av_new,2020-10-26,1,-30,75.0,1,-42
2020-12-07,av_new,2020-11-02,1,-29,75.0,1,-35
2020-12-07,av_new,2020-11-14,1,-23,70.0,1,-23
2020-12-07,av_new,2020-11-17,1,-20,80.0,1,-20
2020-12-07,av_new,2020-11-22,1,-15,72.5,2,-15
2020-12-07,av_new,2020-11-24,1,-13,70.0,1,-13
2020-12-07,av_new,2020-11-25,1,-12,68.5,2,-12
2020-12-07,av_new,2020-11-29,1,-8,75.0,1,-8
2020-12-07,av_new,2020-11-30,1,-7,75.0,1,-7
2020-12-07,av_new,2020-12-01,1,-6,74.33333333333333,3,-6
2020-12-07,av_new,2020-12-02,1,-5,75.0,3,-5
2020-12-07,av_new,2020-12-05,1,-2,75.0,1,-2
2020-12-07,av_new,2020-12-06,1,-1,75.0,1,-1
2020-12-07,av_new,2020-12-07,1,0,83.0,1,0
2020-12-08,av_new,2020-11-11,1,-27,70.0,2,-27
2020-12-08,av_new,2020-11-16,1,-22,70.0,1,-22
2020-12-08,av_new,2020-11-19,1,-19,75.0,1,-19
2020-12-08,av_new,2020-11-20,1,-18,75.0,1,-18
2020-12-08,av_new,2020-11-21,1,-17,70.0,2,-17
2020-12-08,av_new,2020-11-22,1,-16,70.0,1,-16
2020-12-08,av_new,2020-11-24,1,-14,75.0,2,-14
2020-12-08,av_new,2020-11-27,1,-11,70.0,1,-11
2020-12-08,av_new,2020-12-01,1,-7,70.0,2,-7
2020-12-08,av_new,2020-12-02,1,-6,72.5,2,-6
2020-12-08,av_new,2020-12-03,1,-5,76.5,2,-5
2020-12-08,av_new,2020-12-05,1,-3,75.0,1,-3
2020-12-08,av_new,2020-12-06,1,-2,76.5,2,-2
2020-12-08,av_new,2020-12-07,1,-1,78.6,5,-1
2020-12-08,av_new,2020-12-08,1,0,78.2,5,0
2020-12-09,av_new,2020-11-07,1,-28,70.0,1,-32
2020-12-09,av_new,2020-11-18,1,-21,70.0,1,-21
2020-12-09,av_new,2020-11-25,1,-14,70.0,1,-14
2020-12-09,av_new,2020-11-28,1,-11,70.0,1,-11
2020-12-09,av_new,2020-11-30,1,-9,75.0,1,-9
2020-12-09,av_new,2020-12-02,1,-7,70.0,3,-7
2020-12-09,av_new,2020-12-03,1,-6,72.0,4,-6
2020-12-09,av_new,2020-12-05,1,-4,80.0,1,-4
2020-12-09,av_new,2020-12-06,1,-3,80.0,1,-3
2020-12-09,av_new,2020-12-07,1,-2,75.0,1,-2
2020-12-09,av_new,2020-12-08,1,-1,80.25,4,-1
2020-12-09,av_new,2020-12-09,1,0,80.2,5,0
2020-12-10,av_new,2020-10-25,2,-30,65.0,1,-46
2020-12-10,av_new,2020-10-26,2,-30,70.0,1,-45
2020-12-10,av_new,2020-11-06,2,-28,62.0,1,-34
2020-12-10,av_new,2020-11-08,2,-28,65.0,1,-32
2020-12-10,av_new,2020-11-12,2,-28,70.0,1,-28
2020-12-10,av_new,2020-11-13,2,-27,62.0,1,-27
2020-12-10,av_new,2020-11-14,2,-26,65.0,1,-26
2020-12-10,av_new,2020-11-15,2,-25,65.0,1,-25
2020-12-10,av_new,2020-11-20,2,-20,65.0,1,-20
2020-12-10,av_new,2020-11-23,2,-17,68.0,1,-17
2020-12-10,av_new,2020-11-24,2,-16,70.0,1,-16
2020-12-10,av_new,2020-11-26,2,-14,65.0,1,-14
2020-12-10,av_new,2020-11-30,2,-10,65.0,1,-10
2020-12-10,av_new,2020-12-01,2,-9,65.0,2,-9
2020-12-10,av_new,2020-12-03,2,-7,65.0,1,-7
2020-12-10,av_new,2020-12-04,2,-6,68.0,1,-6
2020-12-10,av_new,2020-12-07,2,-3,64.0,3,-3
2020-12-10,av_new,2020-12-08,2,-2,70.0,1,-2
2020-12-10,av_new,2020-12-09,2,-1,67.16666666666667,6,-1
2020-12-10,av_new,2020-12-10,2,0,70.0,1,0
2020-12-11,av_new,2020-09-16,2,-36,70.0,1,-86
2020-12-11,av_new,2020-11-08,2,-28,70.0,1,-33
2020-12-11,av_new,2020-11-11,2,-28,65.0,1,-30
2020-12-11,av_new,2020-11-14,2,-27,60.0,1,-27
2020-12-11,av_new,2020-11-18,2,-23,65.0,1,-23
2020-12-11,av_new,2020-11-23,2,-18,65.0,1,-18
2020-12-11,av_new,2020-11-28,2,-13,50.0,1,-13
2020-12-11,av_new,2020-11-29,2,-12,60.0,1,-12
2020-12-11,av_new,2020-11-30,2,-11,73.0,1,-11
2020-12-11,av_new,2020-12-01,2,-10,70.0,1,-10
2020-12-11,av_new,2020-12-03,2,-8,70.0,1,-8
2020-12-11,av_new,2020-12-06,2,-5,65.75,4,-5
2020-12-11,av_new,2020-12-08,2,-3,70.0,1,-3
2020-12-11,av_new,2020-12-09,2,-2,70.0,1,-2
2020-12-11,av_new,2020-12-10,2,-1,66.66666666666667,6,-1
2020-12-11,av_new,2020-12-11,2,0,65.75,4,0
2020-12-12,av_new,2020-10-18,2,-31,65.0,1,-55
2020-12-12,av_new,2020-11-02,2,-29,65.0,1,-40
2020-12-12,av_new,2020-11-04,2,-29,68.0,1,-38
2020-12-12,av_new,2020-11-11,2,-28,65.0,1,-31
