rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2020-12-29,av_ad,2020-11-15,1,-30,73.0,1,-44
2020-12-29,av_ad,2020-11-17,1,-30,70.0,1,-42
2020-12-29,av_ad,2020-11-27,1,-28,70.0,1,-32
2020-12-29,av_ad,2020-12-11,1,-18,50.0,1,-18
2020-12-29,av_ad,2020-12-14,1,-15,80.0,1,-15
2020-12-30,av_ad,2020-11-01,3,-32,73.0,1,-59
2020-12-30,av_ad,2020-11-10,3,-31,70.0,3,-50
2020-12-30,av_ad,2020-11-14,3,-30,30.0,1,-46
2020-12-30,av_ad,2020-11-16,3,-30,30.0,1,-44
2020-12-30,av_ad,2020-12-04,3,-26,15.0,2,-26
2020-12-30,av_ad,2020-12-09,3,-21,15.0,1,-21
2020-12-30,av_ad,2020-12-12,3,-18,80.0,1,-18
2020-12-31,av_ad,2020-10-02,3,-36,65.0,1,-90
2020-12-31,av_ad,2020-10-12,3,-35,70.0,1,-80
2020-12-31,av_ad,2020-11-05,3,-32,0.0,1,-56
2020-12-31,av_ad,2020-11-06,3,-31,45.0,1,-55
2020-12-31,av_ad,2020-11-08,3,-31,40.0,1,-53
2020-12-31,av_ad,2020-11-10,3,-31,0.0,1,-51
2020-12-31,av_ad,2020-11-12,3,-31,32.5,2,-49
2020-12-31,av_ad,2020-11-16,3,-30,15.0,2,-45
2020-12-31,av_ad,2020-11-20,3,-29,35.0,1,-41
2020-12-31,av_ad,2020-12-07,3,-24,5.0,1,-24
2020-12-31,av_ad,2020-12-10,3,-21,0.0,1,-21
2021-01-01,av_ad,2020-10-13,3,-35,65.0,1,-80
2021-01-01,av_ad,2020-10-24,3,-33,43.0,1,-69
2021-01-01,av_ad,2020-11-02,3,-32,0.0,2,-60
2021-01-01,av_ad,2020-11-07,3,-31,35.0,1,-55
2021-01-01,av_ad,2020-11-21,3,-29,30.0,1,-41
2021-01-01,av_ad,2020-11-25,3,-29,30.0,1,-37
2021-01-01,av_ad,2020-11-30,3,-28,5.0,2,-32
2021-01-01,av_ad,2020-12-05,3,-27,5.0,1,-27
2021-01-01,av_ad,2020-12-10,3,-22,10.0,1,-22
2021-01-01,av_ad,2020-12-11,3,-21,10.0,1,-21
2021-01-03,av_ad,2020-10-07,3,-36,65.0,1,-88
2021-01-03,av_ad,2020-11-18,3,-30,65.0,1,-46
2021-01-04,av_ad,2020-10-20,1,-34,65.0,1,-76
2021-01-05,av_ad,2020-11-18,1,-30,62.5,2,-48
2021-01-05,av_ad,2020-12-04,1,-28,70.0,1,-32
2021-01-05,av_ad,2020-12-06,1,-28,70.0,1,-30
2021-01-05,av_ad,2020-12-08,1,-28,73.0,1,-28
2021-01-06,av_ad,2020-11-19,1,-30,60.0,1,-48
2021-01-07,av_ad,2020-11-13,2,-31,65.0,1,-55
2021-01-08,av_ad,2020-11-13,2,-32,65.0,1,-56
2021-01-08,av_ad,2020-11-17,2,-31,65.0,2,-52
2021-01-08,av_ad,2020-11-20,2,-31,67.0,1,-49
2021-01-08,av_ad,2020-11-30,2,-29,68.0,1,-39
2021-01-08,av_ad,2020-12-01,2,-29,75.0,1,-38
2021-01-09,av_ad,2020-11-27,2,-30,70.0,1,-43
2021-01-09,av_ad,2020-12-13,2,-27,75.0,1,-27
2021-01-10,av_ad,2020-11-10,2,-32,70.0,1,-61
2021-01-10,av_ad,2020-11-17,2,-31,0.0,1,-54
2021-01-10,av_ad,2020-11-24,2,-30,66.5,2,-47
2021-01-10,av_ad,2020-11-30,2,-29,70.0,1,-41
2021-01-11,av_ad,2020-11-23,1,-31,65.0,1,-49
