rent_day,res_model,res_day,discount,util_add,seasonality,lead_time_vec,util_rate_add,lead_time
2020-12-20,soul,2020-12-16,85.0,1.0,2,-4,0.03333333333333333,-4
2020-12-21,soul,2020-11-06,65.0,1.0,1,-30,0.03333333333333333,-45
2020-12-21,soul,2020-11-12,75.0,1.0,1,-29,0.03333333333333333,-39
2020-12-21,soul,2020-11-14,68.33333333333333,3.0,1,-29,0.1,-37
2020-12-21,soul,2020-11-23,70.0,1.0,1,-28,0.03333333333333333,-28
2020-12-21,soul,2020-11-26,70.0,1.0,1,-25,0.03333333333333333,-25
2020-12-21,soul,2020-12-01,70.0,2.0,1,-20,0.06666666666666667,-20
2020-12-21,soul,2020-12-07,69.5,4.0,1,-14,0.13333333333333333,-14
2020-12-21,soul,2020-12-09,67.5,2.0,1,-12,0.06666666666666667,-12
2020-12-21,soul,2020-12-13,75.0,1.0,1,-8,0.03333333333333333,-8
2020-12-21,soul,2020-12-14,79.33333333333333,3.0,1,-7,0.1,-7
2020-12-21,soul,2020-12-16,85.0,1.0,1,-5,0.03333333333333333,-5
2020-12-22,soul,2020-11-06,65.0,1.0,1,-30,0.03333333333333333,-46
2020-12-22,soul,2020-11-12,75.0,1.0,1,-29,0.03333333333333333,-40
2020-12-22,soul,2020-11-14,68.33333333333333,3.0,1,-29,0.1,-38
2020-12-22,soul,2020-11-17,75.0,1.0,1,-29,0.03333333333333333,-35
2020-12-22,soul,2020-11-23,70.0,1.0,1,-28,0.03333333333333333,-29
2020-12-22,soul,2020-12-01,65.0,1.0,1,-21,0.03333333333333333,-21
2020-12-22,soul,2020-12-07,67.66666666666667,3.0,1,-15,0.1,-15
2020-12-22,soul,2020-12-08,60.0,1.0,1,-14,0.03333333333333333,-14
2020-12-22,soul,2020-12-09,67.5,2.0,1,-13,0.06666666666666667,-13
2020-12-22,soul,2020-12-14,79.0,2.0,1,-8,0.06666666666666667,-8
2020-12-22,soul,2020-12-16,85.0,1.0,1,-6,0.03333333333333333,-6
2020-12-23,soul,2020-10-23,70.0,1.0,3,-32,0.03333333333333333,-61
2020-12-23,soul,2020-10-25,70.0,1.0,3,-32,0.03333333333333333,-59
2020-12-23,soul,2020-10-31,73.0,1.0,3,-31,0.03333333333333333,-53
2020-12-23,soul,2020-11-06,65.0,1.0,3,-30,0.03333333333333333,-47
2020-12-23,soul,2020-11-09,70.0,1.0,3,-30,0.03333333333333333,-44
2020-12-23,soul,2020-11-12,75.0,1.0,3,-29,0.03333333333333333,-41
2020-12-23,soul,2020-11-14,68.33333333333333,3.0,3,-29,0.1,-39
2020-12-23,soul,2020-11-17,75.0,1.0,3,-29,0.03333333333333333,-36
2020-12-23,soul,2020-11-23,70.0,1.0,3,-28,0.03333333333333333,-30
2020-12-23,soul,2020-12-01,65.0,1.0,3,-22,0.03333333333333333,-22
2020-12-23,soul,2020-12-02,35.0,1.0,3,-21,0.03333333333333333,-21
2020-12-23,soul,2020-12-07,66.5,2.0,3,-16,0.06666666666666667,-16
2020-12-23,soul,2020-12-08,60.0,1.0,3,-15,0.03333333333333333,-15
2020-12-23,soul,2020-12-09,65.0,1.0,3,-14,0.03333333333333333,-14
2020-12-23,soul,2020-12-14,78.0,1.0,3,-9,0.03333333333333333,-9
2020-12-23,soul,2020-12-16,85.0,1.0,3,-7,0.03333333333333333,-7
2020-12-24,soul,2020-10-01,65.0,1.0,3,-36,0.03333333333333333,-84
2020-12-24,soul,2020-10-23,70.0,1.0,3,-32,0.03333333333333333,-62
2020-12-24,soul,2020-10-25,70.0,1.0,3,-32,0.03333333333333333,-60
2020-12-24,soul,2020-10-31,73.0,1.0,3,-31,0.03333333333333333,-54
2020-12-24,soul,2020-11-06,65.0,1.0,3,-30,0.03333333333333333,-48
2020-12-24,soul,2020-11-08,35.0,1.0,3,-30,0.03333333333333333,-46
2020-12-24,soul,2020-11-09,70.0,1.0,3,-30,0.03333333333333333,-45
2020-12-24,soul,2020-11-10,48.0,1.0,3,-30,0.03333333333333333,-44
2020-12-24,soul,2020-11-12,75.0,1.0,3,-30,0.03333333333333333,-42
2020-12-24,soul,2020-11-13,30.0,0.8333333333333334,3,-29,0.02777777777777778,-41
2020-12-24,soul,2020-11-14,58.75,4.0,3,-29,0.13333333333333333,-40
2020-12-24,soul,2020-11-16,30.0,1.0,3,-29,0.03333333333333333,-38
2020-12-24,soul,2020-11-17,75.0,1.0,3,-29,0.03333333333333333,-37
2020-12-24,soul,2020-12-01,65.0,1.0,3,-23,0.03333333333333333,-23
2020-12-24,soul,2020-12-02,35.0,1.0,3,-22,0.03333333333333333,-22
2020-12-24,soul,2020-12-04,15.0,1.0,3,-20,0.03333333333333333,-20
2020-12-24,soul,2020-12-07,68.0,1.0,3,-17,0.03333333333333333,-17
2020-12-24,soul,2020-12-08,60.0,1.0,3,-16,0.03333333333333333,-16
2020-12-24,soul,2020-12-09,65.0,1.0,3,-15,0.03333333333333333,-15
2020-12-24,soul,2020-12-14,78.0,1.0,3,-10,0.03333333333333333,-10
2020-12-24,soul,2020-12-16,85.0,1.0,3,-8,0.03333333333333333,-8
2020-12-25,soul,2020-10-01,65.0,1.0,3,-36,0.03333333333333333,-85
2020-12-25,soul,2020-10-15,65.0,1.0,3,-34,0.03333333333333333,-71
2020-12-25,soul,2020-10-23,70.0,1.0,3,-33,0.03333333333333333,-63
2020-12-25,soul,2020-10-25,70.0,1.0,3,-32,0.03333333333333333,-61
2020-12-25,soul,2020-10-31,73.0,1.0,3,-31,0.03333333333333333,-55
2020-12-25,soul,2020-11-06,65.0,1.0,3,-31,0.03333333333333333,-49
2020-12-25,soul,2020-11-08,35.0,1.0,3,-30,0.03333333333333333,-47
2020-12-25,soul,2020-11-09,70.0,1.0,3,-30,0.03333333333333333,-46
2020-12-25,soul,2020-11-10,48.0,1.0,3,-30,0.03333333333333333,-45
2020-12-25,soul,2020-11-12,75.0,1.0,3,-30,0.03333333333333333,-43
2020-12-25,soul,2020-11-13,30.0,1.0,3,-30,0.03333333333333333,-42
2020-12-25,soul,2020-11-14,58.75,4.0,3,-29,0.13333333333333333,-41
2020-12-25,soul,2020-11-16,30.0,1.2777777777777777,3,-29,0.04259259259259259,-39
2020-12-25,soul,2020-11-17,75.0,1.0,3,-29,0.03333333333333333,-38
2020-12-25,soul,2020-12-01,65.0,1.0,3,-24,0.03333333333333333,-24
2020-12-25,soul,2020-12-02,35.0,1.0,3,-23,0.03333333333333333,-23
2020-12-25,soul,2020-12-04,15.0,1.0,3,-21,0.03333333333333333,-21
2020-12-25,soul,2020-12-09,65.0,1.0,3,-16,0.03333333333333333,-16
2020-12-25,soul,2020-12-14,78.0,1.0,3,-11,0.03333333333333333,-11
2020-12-25,soul,2020-12-16,85.0,1.0,3,-9,0.03333333333333333,-9
2020-12-26,soul,2020-10-01,65.0,1.0,2,-36,0.03333333333333333,-86
2020-12-26,soul,2020-10-15,65.0,1.0,2,-34,0.03333333333333333,-72
2020-12-26,soul,2020-10-18,40.0,1.0,2,-33,0.03333333333333333,-69
2020-12-26,soul,2020-10-25,70.0,1.0,2,-32,0.03333333333333333,-62
2020-12-26,soul,2020-10-31,73.0,1.0,2,-32,0.03333333333333333,-56
2020-12-26,soul,2020-11-06,65.0,1.0,2,-31,0.03333333333333333,-50
2020-12-26,soul,2020-11-08,35.0,1.0,2,-30,0.03333333333333333,-48
2020-12-26,soul,2020-11-09,70.0,1.0,2,-30,0.03333333333333333,-47
2020-12-26,soul,2020-11-10,48.0,1.0,2,-30,0.03333333333333333,-46
2020-12-26,soul,2020-11-12,75.0,1.0,2,-30,0.03333333333333333,-44
2020-12-26,soul,2020-11-13,30.0,1.0,2,-30,0.03333333333333333,-43
2020-12-26,soul,2020-11-14,58.75,4.0,2,-30,0.13333333333333333,-42
2020-12-26,soul,2020-11-16,41.666666666666664,3.0,2,-29,0.1,-40
2020-12-26,soul,2020-11-17,70.0,1.0,2,-29,0.03333333333333333,-39
2020-12-26,soul,2020-11-23,65.0,0.8333333333333334,2,-28,0.02777777777777778,-33
2020-12-26,soul,2020-11-24,65.0,1.0,2,-28,0.03333333333333333,-32
2020-12-26,soul,2020-12-04,15.0,1.0,2,-22,0.03333333333333333,-22
2020-12-26,soul,2020-12-09,65.0,1.0,2,-17,0.03333333333333333,-17
2020-12-26,soul,2020-12-14,78.0,1.0,2,-12,0.03333333333333333,-12
2020-12-26,soul,2020-12-16,85.0,1.0,2,-10,0.03333333333333333,-10
2020-12-27,soul,2020-10-01,65.0,1.0,2,-36,0.03333333333333333,-87
2020-12-27,soul,2020-10-15,66.5,2.0,2,-34,0.06666666666666667,-73
2020-12-27,soul,2020-10-18,40.0,1.0,2,-34,0.03333333333333333,-70
2020-12-27,soul,2020-10-25,70.0,1.0,2,-33,0.03333333333333333,-63
2020-12-27,soul,2020-10-31,73.0,1.0,2,-32,0.03333333333333333,-57
2020-12-27,soul,2020-11-06,65.0,1.0,2,-31,0.03333333333333333,-51
2020-12-27,soul,2020-11-09,70.0,1.0,2,-30,0.03333333333333333,-48
2020-12-27,soul,2020-11-10,65.0,1.0,2,-30,0.03333333333333333,-47
2020-12-27,soul,2020-11-12,75.0,1.0,2,-30,0.03333333333333333,-45
2020-12-27,soul,2020-11-13,30.0,1.0,2,-30,0.03333333333333333,-44
2020-12-27,soul,2020-11-14,70.0,1.0,2,-30,0.03333333333333333,-43
2020-12-27,soul,2020-11-16,47.5,2.0,2,-29,0.06666666666666667,-41
2020-12-27,soul,2020-11-17,70.0,1.0,2,-29,0.03333333333333333,-40
2020-12-27,soul,2020-11-23,65.0,1.0,2,-28,0.03333333333333333,-34
2020-12-27,soul,2020-11-24,65.0,1.0,2,-28,0.03333333333333333,-33
2020-12-27,soul,2020-12-04,15.0,1.0,2,-23,0.03333333333333333,-23
2020-12-27,soul,2020-12-09,65.0,1.0,2,-18,0.03333333333333333,-18
2020-12-27,soul,2020-12-14,78.0,1.0,2,-13,0.03333333333333333,-13
2020-12-27,soul,2020-12-16,85.0,1.0,2,-11,0.03333333333333333,-11
2020-12-28,soul,2020-10-01,65.0,1.0,1,-36,0.03333333333333333,-88
2020-12-28,soul,2020-10-15,68.0,1.0,1,-34,0.03333333333333333,-74
2020-12-28,soul,2020-10-18,40.0,1.0,1,-34,0.03333333333333333,-71
2020-12-28,soul,2020-10-31,73.0,1.0,1,-32,0.03333333333333333,-58
2020-12-28,soul,2020-11-02,0.0,1.0,1,-32,0.03333333333333333,-56
2020-12-28,soul,2020-11-05,70.0,1.0,1,-31,0.03333333333333333,-53
2020-12-28,soul,2020-11-10,65.0,1.0,1,-30,0.03333333333333333,-48
2020-12-28,soul,2020-11-12,75.0,1.0,1,-30,0.03333333333333333,-46
2020-12-28,soul,2020-11-14,70.0,1.0,1,-30,0.03333333333333333,-44
2020-12-28,soul,2020-11-15,70.0,1.0,1,-30,0.03333333333333333,-43
2020-12-28,soul,2020-11-16,65.0,1.0,1,-30,0.03333333333333333,-42
2020-12-28,soul,2020-11-17,70.0,1.0,1,-29,0.03333333333333333,-41
2020-12-28,soul,2020-11-23,25.0,1.0,1,-29,0.03333333333333333,-35
2020-12-28,soul,2020-11-24,70.0,1.0,1,-28,0.03333333333333333,-34
2020-12-28,soul,2020-11-29,30.0,1.0,1,-28,0.03333333333333333,-29
2020-12-28,soul,2020-12-04,15.0,1.0,1,-24,0.03333333333333333,-24
2020-12-28,soul,2020-12-09,30.0,1.0,1,-19,0.03333333333333333,-19
2020-12-28,soul,2020-12-14,78.0,1.0,1,-14,0.03333333333333333,-14
2020-12-28,soul,2020-12-16,85.0,1.0,1,-12,0.03333333333333333,-12
2020-12-29,soul,2020-10-01,65.0,1.0,1,-36,0.03333333333333333,-89
2020-12-29,soul,2020-10-15,68.0,1.0,1,-34,0.03333333333333333,-75
2020-12-29,soul,2020-10-18,40.0,1.0,1,-34,0.03333333333333333,-72
2020-12-29,soul,2020-10-27,70.0,1.0,1,-33,0.03333333333333333,-63
2020-12-29,soul,2020-10-28,65.0,1.0,1,-32,0.03333333333333333,-62
2020-12-29,soul,2020-10-31,73.0,1.0,1,-32,0.03333333333333333,-59
2020-12-29,soul,2020-11-02,0.0,1.0,1,-32,0.03333333333333333,-57
2020-12-29,soul,2020-11-03,73.0,1.0,1,-32,0.03333333333333333,-56
2020-12-29,soul,2020-11-05,70.0,1.0,1,-31,0.03333333333333333,-54
2020-12-29,soul,2020-11-10,65.0,1.0,1,-31,0.03333333333333333,-49
2020-12-29,soul,2020-11-13,70.0,1.0,1,-30,0.03333333333333333,-46
2020-12-29,soul,2020-11-14,70.0,1.0,1,-30,0.03333333333333333,-45
2020-12-29,soul,2020-11-15,70.0,1.0,1,-30,0.03333333333333333,-44
2020-12-29,soul,2020-11-16,65.0,1.0,1,-30,0.03333333333333333,-43
2020-12-29,soul,2020-11-17,70.0,1.0,1,-30,0.03333333333333333,-42
2020-12-29,soul,2020-11-23,25.0,1.0,1,-29,0.03333333333333333,-36
2020-12-29,soul,2020-11-24,70.0,1.0,1,-29,0.03333333333333333,-35
2020-12-29,soul,2020-11-29,30.0,1.0,1,-28,0.03333333333333333,-30
2020-12-29,soul,2020-12-09,30.0,1.0,1,-20,0.03333333333333333,-20
2020-12-29,soul,2020-12-12,10.0,1.0,1,-17,0.03333333333333333,-17
2020-12-29,soul,2020-12-14,78.0,1.0,1,-15,0.03333333333333333,-15
2020-12-29,soul,2020-12-16,85.0,1.0,1,-13,0.03333333333333333,-13
2020-12-30,soul,2020-10-01,65.0,1.0,3,-36,0.03333333333333333,-90
2020-12-30,soul,2020-10-15,68.0,1.0,3,-34,0.03333333333333333,-76
2020-12-30,soul,2020-10-27,70.0,1.0,3,-33,0.03333333333333333,-64
2020-12-30,soul,2020-10-28,65.0,1.0,3,-33,0.03333333333333333,-63
2020-12-30,soul,2020-10-31,73.0,1.0,3,-32,0.03333333333333333,-60
2020-12-30,soul,2020-11-02,0.0,1.0,3,-32,0.03333333333333333,-58
2020-12-30,soul,2020-11-03,73.0,1.0,3,-32,0.03333333333333333,-57
2020-12-30,soul,2020-11-05,70.0,1.0,3,-31,0.03333333333333333,-55
2020-12-30,soul,2020-11-10,65.0,1.0,3,-31,0.03333333333333333,-50
2020-12-30,soul,2020-11-11,70.0,1.0,3,-31,0.03333333333333333,-49
2020-12-30,soul,2020-11-13,70.0,1.0,3,-30,0.03333333333333333,-47
2020-12-30,soul,2020-11-14,70.0,1.0,3,-30,0.03333333333333333,-46
2020-12-30,soul,2020-11-15,70.0,1.0,3,-30,0.03333333333333333,-45
2020-12-30,soul,2020-11-19,30.0,1.0,3,-29,0.03333333333333333,-41
2020-12-30,soul,2020-11-21,30.0,1.0,3,-29,0.03333333333333333,-39
2020-12-30,soul,2020-11-23,25.0,1.0,3,-29,0.03333333333333333,-37
2020-12-30,soul,2020-11-24,70.0,1.0,3,-29,0.03333333333333333,-36
2020-12-30,soul,2020-11-29,30.0,1.0,3,-28,0.03333333333333333,-31
2020-12-30,soul,2020-12-09,30.0,1.0,3,-21,0.03333333333333333,-21
2020-12-30,soul,2020-12-11,10.0,1.0,3,-19,0.03333333333333333,-19
2020-12-30,soul,2020-12-12,10.0,2.0,3,-18,0.06666666666666667,-18
2020-12-30,soul,2020-12-14,78.0,1.0,3,-16,0.03333333333333333,-16
2020-12-30,soul,2020-12-16,85.0,1.0,3,-14,0.03333333333333333,-14
2020-12-31,soul,2020-10-01,65.0,1.0,3,-36,0.03333333333333333,-91
2020-12-31,soul,2020-10-27,70.0,1.0,3,-33,0.03333333333333333,-65
2020-12-31,soul,2020-10-28,65.0,1.0,3,-33,0.03333333333333333,-64
2020-12-31,soul,2020-11-02,0.0,1.0,3,-32,0.03333333333333333,-59
2020-12-31,soul,2020-11-03,73.0,1.0,3,-32,0.03333333333333333,-58
2020-12-31,soul,2020-11-08,42.5,2.0,3,-31,0.06666666666666667,-53
2020-12-31,soul,2020-11-10,65.0,1.0,3,-31,0.03333333333333333,-51
2020-12-31,soul,2020-11-11,70.0,1.0,3,-31,0.03333333333333333,-50
2020-12-31,soul,2020-11-14,70.0,1.0,3,-30,0.03333333333333333,-47
2020-12-31,soul,2020-11-15,70.0,1.0,3,-30,0.03333333333333333,-46
2020-12-31,soul,2020-11-19,28.333333333333332,3.0,3,-30,0.1,-42
2020-12-31,soul,2020-11-21,30.0,1.0,3,-29,0.03333333333333333,-40
2020-12-31,soul,2020-11-23,25.0,1.0,3,-29,0.03333333333333333,-38
2020-12-31,soul,2020-11-24,70.0,1.0,3,-29,0.03333333333333333,-37
2020-12-31,soul,2020-12-09,30.0,1.0,3,-22,0.03333333333333333,-22
2020-12-31,soul,2020-12-11,10.0,2.0,3,-20,0.06666666666666667,-20
2020-12-31,soul,2020-12-12,10.0,2.0,3,-19,0.06666666666666667,-19
2020-12-31,soul,2020-12-16,85.0,1.0,3,-15,0.03333333333333333,-15
2021-01-01,soul,2020-10-27,70.0,1.0,3,-33,0.03333333333333333,-66
2021-01-01,soul,2020-10-28,65.0,1.0,3,-33,0.03333333333333333,-65
2021-01-01,soul,2020-11-02,0.0,1.0,3,-32,0.03333333333333333,-60
2021-01-01,soul,2020-11-03,73.0,1.0,3,-32,0.03333333333333333,-59
2021-01-01,soul,2020-11-08,42.5,2.0,3,-31,0.06666666666666667,-54
2021-01-01,soul,2020-11-10,65.0,1.0,3,-31,0.03333333333333333,-52
2021-01-01,soul,2020-11-11,70.0,1.0,3,-31,0.03333333333333333,-51
2021-01-01,soul,2020-11-14,70.0,1.0,3,-30,0.03333333333333333,-48
2021-01-01,soul,2020-11-15,70.0,1.0,3,-30,0.03333333333333333,-47
2021-01-01,soul,2020-11-16,33.0,1.0,3,-30,0.03333333333333333,-46
2021-01-01,soul,2020-11-19,28.333333333333332,3.0,3,-30,0.1,-43
2021-01-01,soul,2020-11-21,30.0,1.0,3,-29,0.03333333333333333,-41
2021-01-01,soul,2020-11-24,70.0,1.0,3,-29,0.03333333333333333,-38
2021-01-01,soul,2020-12-09,30.0,1.0,3,-23,0.03333333333333333,-23
2021-01-01,soul,2020-12-11,11.666666666666666,3.0,3,-21,0.1,-21
2021-01-01,soul,2020-12-12,10.0,2.0,3,-20,0.06666666666666667,-20
2021-01-01,soul,2020-12-16,85.0,1.0,3,-16,0.03333333333333333,-16
2021-01-02,soul,2020-10-27,70.0,1.0,3,-33,0.03333333333333333,-67
2021-01-02,soul,2020-11-02,0.0,1.0,3,-32,0.03333333333333333,-61
2021-01-02,soul,2020-11-03,73.0,1.0,3,-32,0.03333333333333333,-60
2021-01-02,soul,2020-11-08,42.5,2.0,3,-31,0.06666666666666667,-55
2021-01-02,soul,2020-11-10,65.0,1.0,3,-31,0.03333333333333333,-53
2021-01-02,soul,2020-11-11,70.0,1.0,3,-31,0.03333333333333333,-52
2021-01-02,soul,2020-11-14,70.0,1.0,3,-31,0.03333333333333333,-49
2021-01-02,soul,2020-11-16,33.0,1.0,3,-30,0.03333333333333333,-47
2021-01-02,soul,2020-11-19,27.5,2.0,3,-30,0.06666666666666667,-44
2021-01-02,soul,2020-11-21,30.0,1.0,3,-30,0.03333333333333333,-42
2021-01-02,soul,2020-12-11,12.5,2.0,3,-22,0.06666666666666667,-22
2021-01-02,soul,2020-12-12,10.0,1.0,3,-21,0.03333333333333333,-21
2021-01-02,soul,2020-12-16,85.0,1.0,3,-17,0.03333333333333333,-17
2021-01-03,soul,2020-10-27,70.0,1.0,3,-33,0.03333333333333333,-68
2021-01-03,soul,2020-11-02,0.0,1.0,3,-32,0.03333333333333333,-62
2021-01-03,soul,2020-11-03,73.0,1.0,3,-32,0.03333333333333333,-61
2021-01-03,soul,2020-11-08,42.5,2.0,3,-32,0.06666666666666667,-56
2021-01-03,soul,2020-11-14,70.0,1.0,3,-31,0.03333333333333333,-50
2021-01-03,soul,2020-11-16,33.0,1.0,3,-30,0.03333333333333333,-48
2021-01-03,soul,2020-12-09,70.0,1.0,3,-25,0.03333333333333333,-25
2021-01-03,soul,2020-12-11,70.0,1.0,3,-23,0.03333333333333333,-23
2021-01-03,soul,2020-12-15,80.0,1.0,3,-19,0.03333333333333333,-19
2021-01-03,soul,2020-12-16,85.0,1.0,3,-18,0.03333333333333333,-18
