rent_day,res_model,res_day,discount,util_add,seasonality,lead_time_vec,util_rate_add,lead_time
2020-12-07,vlst,2020-10-22,65.0,1.0,1,-30,0.034482758620689655,-46
2020-12-07,vlst,2020-10-30,70.0,1.0,1,-29,0.034482758620689655,-38
2020-12-07,vlst,2020-11-06,65.0,1.0,1,-28,0.034482758620689655,-31
2020-12-07,vlst,2020-11-08,70.0,1.0,1,-28,0.034482758620689655,-29
2020-12-07,vlst,2020-11-09,80.0,1.0,1,-28,0.034482758620689655,-28
2020-12-07,vlst,2020-11-10,70.0,1.0,1,-27,0.034482758620689655,-27
2020-12-07,vlst,2020-11-11,65.0,1.0,1,-26,0.034482758620689655,-26
2020-12-07,vlst,2020-11-13,70.0,1.0,1,-24,0.034482758620689655,-24
2020-12-07,vlst,2020-11-14,65.0,1.0,1,-23,0.034482758620689655,-23
2020-12-07,vlst,2020-11-16,65.0,1.0,1,-21,0.034482758620689655,-21
2020-12-07,vlst,2020-11-17,68.66666666666667,3.0,1,-20,0.10344827586206896,-20
2020-12-07,vlst,2020-11-18,66.5,2.0,1,-19,0.06896551724137931,-19
2020-12-07,vlst,2020-11-25,65.0,1.0,1,-12,0.034482758620689655,-12
2020-12-07,vlst,2020-11-26,65.0,1.0,1,-11,0.034482758620689655,-11
2020-12-07,vlst,2020-11-27,67.5,4.0,1,-10,0.13793103448275862,-10
2020-12-07,vlst,2020-11-28,65.0,2.0,1,-9,0.06896551724137931,-9
2020-12-07,vlst,2020-11-30,70.0,2.0,1,-7,0.06896551724137931,-7
2020-12-07,vlst,2020-12-01,80.0,1.0,1,-6,0.034482758620689655,-6
2020-12-07,vlst,2020-12-04,83.0,1.0,1,-3,0.034482758620689655,-3
2020-12-07,vlst,2020-12-06,75.0,1.0,1,-1,0.034482758620689655,-1
2020-12-07,vlst,2020-12-07,76.5,1.6666666666666665,1,0,0.057471264367816084,0
2020-12-08,vlst,2020-09-20,65.0,1.0,1,-35,0.034482758620689655,-79
2020-12-08,vlst,2020-10-03,65.0,1.0,1,-33,0.034482758620689655,-66
2020-12-08,vlst,2020-10-21,65.0,1.0,1,-30,0.034482758620689655,-48
2020-12-08,vlst,2020-10-22,65.0,1.0,1,-30,0.034482758620689655,-47
2020-12-08,vlst,2020-10-30,70.0,1.0,1,-29,0.034482758620689655,-39
2020-12-08,vlst,2020-11-06,65.0,1.0,1,-28,0.034482758620689655,-32
2020-12-08,vlst,2020-11-08,70.0,1.0,1,-28,0.034482758620689655,-30
2020-12-08,vlst,2020-11-09,80.0,1.0,1,-28,0.034482758620689655,-29
2020-12-08,vlst,2020-11-11,65.0,1.0,1,-27,0.034482758620689655,-27
2020-12-08,vlst,2020-11-13,70.0,1.0,1,-25,0.034482758620689655,-25
2020-12-08,vlst,2020-11-16,65.0,1.0,1,-22,0.034482758620689655,-22
2020-12-08,vlst,2020-11-17,68.66666666666667,3.0,1,-21,0.10344827586206896,-21
2020-12-08,vlst,2020-11-18,66.5,2.0,1,-20,0.06896551724137931,-20
2020-12-08,vlst,2020-11-27,65.0,1.0,1,-11,0.034482758620689655,-11
2020-12-08,vlst,2020-11-28,65.0,2.0,1,-10,0.06896551724137931,-10
2020-12-08,vlst,2020-11-30,70.0,1.0,1,-8,0.034482758620689655,-8
2020-12-08,vlst,2020-12-01,80.0,1.0,1,-7,0.034482758620689655,-7
2020-12-08,vlst,2020-12-03,70.0,1.0,1,-5,0.034482758620689655,-5
2020-12-08,vlst,2020-12-04,76.5,2.0,1,-4,0.06896551724137931,-4
2020-12-08,vlst,2020-12-05,79.0,2.0,1,-3,0.06896551724137931,-3
2020-12-08,vlst,2020-12-06,75.0,1.0,1,-2,0.034482758620689655,-2
2020-12-08,vlst,2020-12-07,77.0,3.0,1,-1,0.10344827586206896,-1
2020-12-09,vlst,2020-10-03,65.0,1.0,1,-33,0.034482758620689655,-67
2020-12-09,vlst,2020-10-10,65.0,1.0,1,-32,0.034482758620689655,-60
2020-12-09,vlst,2020-10-30,70.0,1.0,1,-29,0.034482758620689655,-40
2020-12-09,vlst,2020-11-06,65.0,1.0,1,-28,0.034482758620689655,-33
2020-12-09,vlst,2020-11-08,70.0,1.0,1,-28,0.034482758620689655,-31
2020-12-09,vlst,2020-11-09,80.0,1.0,1,-28,0.034482758620689655,-30
2020-12-09,vlst,2020-11-13,70.0,1.0,1,-26,0.034482758620689655,-26
2020-12-09,vlst,2020-11-16,65.0,1.0,1,-23,0.034482758620689655,-23
2020-12-09,vlst,2020-11-17,70.0,1.0,1,-22,0.034482758620689655,-22
2020-12-09,vlst,2020-11-18,67.5,2.0,1,-21,0.06896551724137931,-21
2020-12-09,vlst,2020-11-21,70.0,0.2222222222222222,1,-18,0.007662835249042145,-18
2020-12-09,vlst,2020-11-23,70.0,0.5,1,-16,0.017241379310344827,-16
2020-12-09,vlst,2020-11-27,65.0,1.0,1,-12,0.034482758620689655,-12
2020-12-09,vlst,2020-11-28,65.0,1.0,1,-11,0.034482758620689655,-11
2020-12-09,vlst,2020-11-30,70.0,1.0,1,-9,0.034482758620689655,-9
2020-12-09,vlst,2020-12-01,80.0,1.0,1,-8,0.034482758620689655,-8
2020-12-09,vlst,2020-12-03,70.0,1.0,1,-6,0.034482758620689655,-6
2020-12-09,vlst,2020-12-04,71.5,2.0,1,-5,0.06896551724137931,-5
2020-12-09,vlst,2020-12-05,79.0,2.0,1,-4,0.06896551724137931,-4
2020-12-09,vlst,2020-12-06,75.0,2.0,1,-3,0.06896551724137931,-3
2020-12-09,vlst,2020-12-07,76.5,6.0,1,-2,0.20689655172413793,-2
2020-12-09,vlst,2020-12-08,76.5,2.0,1,-1,0.06896551724137931,-1
2020-12-09,vlst,2020-12-09,75.0,1.0,1,0,0.034482758620689655,0
2020-12-10,vlst,2020-10-10,65.0,1.0,2,-32,0.034482758620689655,-61
2020-12-10,vlst,2020-10-30,70.0,1.0,2,-29,0.034482758620689655,-41
2020-12-10,vlst,2020-11-02,65.0,0.5833333333333334,2,-29,0.020114942528735632,-38
2020-12-10,vlst,2020-11-06,65.0,1.0,2,-28,0.034482758620689655,-34
2020-12-10,vlst,2020-11-07,65.0,1.0,2,-28,0.034482758620689655,-33
2020-12-10,vlst,2020-11-08,70.0,1.0,2,-28,0.034482758620689655,-32
2020-12-10,vlst,2020-11-09,80.0,1.0,2,-28,0.034482758620689655,-31
2020-12-10,vlst,2020-11-11,65.0,1.0,2,-28,0.034482758620689655,-29
2020-12-10,vlst,2020-11-13,70.0,1.0,2,-27,0.034482758620689655,-27
2020-12-10,vlst,2020-11-16,65.0,1.0,2,-24,0.034482758620689655,-24
2020-12-10,vlst,2020-11-17,70.0,1.0,2,-23,0.034482758620689655,-23
2020-12-10,vlst,2020-11-18,65.0,1.0,2,-22,0.034482758620689655,-22
2020-12-10,vlst,2020-11-21,70.0,1.0,2,-19,0.034482758620689655,-19
2020-12-10,vlst,2020-11-22,70.0,0.6666666666666666,2,-18,0.022988505747126436,-18
2020-12-10,vlst,2020-11-23,70.0,1.0,2,-17,0.034482758620689655,-17
2020-12-10,vlst,2020-11-25,65.0,1.0,2,-15,0.034482758620689655,-15
2020-12-10,vlst,2020-11-28,65.0,1.0,2,-12,0.034482758620689655,-12
2020-12-10,vlst,2020-12-01,80.0,1.0,2,-9,0.034482758620689655,-9
2020-12-10,vlst,2020-12-03,70.0,2.0,2,-7,0.06896551724137931,-7
2020-12-10,vlst,2020-12-04,71.5,2.0,2,-6,0.06896551724137931,-6
2020-12-10,vlst,2020-12-05,80.0,1.0,2,-5,0.034482758620689655,-5
2020-12-10,vlst,2020-12-06,75.0,2.0,2,-4,0.06896551724137931,-4
2020-12-10,vlst,2020-12-07,73.25,4.0,2,-3,0.13793103448275862,-3
2020-12-10,vlst,2020-12-08,76.5,2.0,2,-2,0.06896551724137931,-2
2020-12-10,vlst,2020-12-09,75.0,1.0,2,-1,0.034482758620689655,-1
2020-12-11,vlst,2020-10-10,65.0,1.0,2,-32,0.034482758620689655,-62
2020-12-11,vlst,2020-10-30,70.0,1.0,2,-30,0.034482758620689655,-42
2020-12-11,vlst,2020-11-02,65.0,1.0,2,-29,0.034482758620689655,-39
2020-12-11,vlst,2020-11-03,65.0,0.6666666666666666,2,-29,0.022988505747126436,-38
2020-12-11,vlst,2020-11-06,65.0,1.0,2,-29,0.034482758620689655,-35
2020-12-11,vlst,2020-11-07,65.0,1.0,2,-28,0.034482758620689655,-34
2020-12-11,vlst,2020-11-09,80.0,1.0,2,-28,0.034482758620689655,-32
2020-12-11,vlst,2020-11-11,65.0,1.0,2,-28,0.034482758620689655,-30
