rent_day,res_model,res_day,seasonality,lead_time_vec,cnt_cum,disc_mean,lead_time
2021-01-18,av_new,2020-11-10,1,-33,2,67.5,-69
2021-01-18,av_new,2020-11-22,1,-32,3,66.66666666666667,-57
2021-01-19,av_new,2020-10-28,1,-35,1,68.0,-83
2021-01-19,av_new,2020-11-15,1,-33,2,69.0,-65
2021-01-19,av_new,2020-12-01,1,-31,3,69.33333333333333,-49
2021-01-21,av_new,2020-11-16,2,-33,1,65.0,-66
2021-01-21,av_new,2020-12-13,2,-29,2,62.5,-39
2021-01-22,av_new,2020-11-12,2,-34,1,68.0,-71
2021-01-22,av_new,2020-11-22,2,-32,2,66.5,-61
2021-01-22,av_new,2020-11-28,2,-31,3,69.33333333333333,-55
2021-01-22,av_new,2020-12-03,2,-31,4,69.5,-50
2021-01-22,av_new,2020-12-09,2,-30,5,69.0,-44
2021-01-23,av_new,2020-11-15,2,-33,1,65.0,-69
2021-01-23,av_new,2020-11-19,2,-33,2,67.5,-65
2021-01-23,av_new,2020-11-26,2,-32,3,66.66666666666667,-58
2021-01-23,av_new,2020-11-29,2,-31,4,67.5,-55
2021-01-23,av_new,2020-12-12,2,-30,5,67.6,-42
2021-01-24,av_new,2020-11-18,2,-33,1,65.0,-67
2021-01-24,av_new,2020-11-19,2,-33,2,63.5,-66
2021-01-24,av_new,2020-11-22,2,-33,3,65.66666666666667,-63
2021-01-25,av_new,2020-11-03,1,-35,1,70.0,-83
2021-01-25,av_new,2020-11-26,1,-32,2,66.0,-60
2021-01-25,av_new,2020-12-16,1,-29,3,67.33333333333333,-40
2021-01-26,av_new,2020-10-28,1,-36,1,70.0,-90
2021-01-26,av_new,2020-12-13,1,-30,3,70.0,-44
2021-01-27,av_new,2020-12-04,1,-31,1,80.0,-54
2021-01-28,av_new,2020-10-30,2,-36,1,65.0,-90
2021-01-28,av_new,2020-11-20,2,-33,2,65.0,-69
2021-01-28,av_new,2020-12-02,2,-32,3,66.66666666666667,-57
2021-01-30,av_new,2020-11-12,2,-35,1,65.0,-79
2021-01-30,av_new,2020-11-18,2,-34,2,67.5,-73
2021-01-31,av_new,2020-11-02,2,-36,1,70.0,-90
2021-02-04,av_new,2020-11-22,2,-34,1,70.0,-74
2021-02-05,av_new,2020-12-03,2,-33,1,67.0,-64
2021-02-07,av_new,2020-12-03,2,-33,1,70.0,-66
2021-02-08,av_new,2020-11-15,1,-36,1,65.0,-85
2021-02-09,av_new,2020-11-13,1,-36,1,68.0,-88
2021-02-09,av_new,2020-12-13,1,-32,2,71.5,-58
2021-02-10,av_new,2020-11-15,3,-36,1,65.0,-87
2021-02-10,av_new,2020-11-17,3,-36,2,65.0,-85
2021-02-10,av_new,2020-11-20,3,-35,3,65.0,-82
2021-02-10,av_new,2020-12-03,3,-33,4,63.75,-69
2021-02-10,av_new,2020-12-14,3,-32,5,62.0,-58
2021-02-11,av_new,2020-11-13,3,-36,1,65.0,-90
2021-02-11,av_new,2020-11-14,3,-36,3,60.0,-89
2021-02-11,av_new,2020-11-15,3,-36,5,63.0,-88
2021-02-11,av_new,2020-11-17,3,-36,6,64.16666666666667,-86
2021-02-11,av_new,2020-11-18,3,-36,9,65.0,-85
2021-02-11,av_new,2020-11-20,3,-35,10,65.0,-83
2021-02-11,av_new,2020-11-21,3,-35,11,65.45454545454545,-82
2021-02-11,av_new,2020-11-22,3,-35,13,65.76923076923077,-81
2021-02-11,av_new,2020-11-27,3,-34,14,64.28571428571429,-76
2021-02-11,av_new,2020-12-10,3,-33,15,63.0,-63
2021-02-12,av_new,2020-11-14,3,-36,1,65.0,-90
2021-02-12,av_new,2020-11-15,3,-36,2,67.5,-89
2021-02-12,av_new,2020-11-16,3,-36,3,65.0,-88
2021-02-12,av_new,2020-11-17,3,-36,4,66.25,-87
2021-02-12,av_new,2020-11-20,3,-36,5,67.0,-84
2021-02-13,av_new,2020-12-04,3,-34,1,45.0,-71
2021-02-16,av_new,2020-11-18,1,-36,1,65.0,-90
2021-02-17,av_new,2020-11-23,1,-36,1,65.0,-86
2021-02-17,av_new,2020-12-05,1,-34,2,70.0,-74
2021-02-19,av_new,2020-12-08,2,-34,1,70.0,-73
2021-02-21,av_new,2020-11-23,2,-36,1,65.0,-90
2021-02-21,av_new,2020-11-24,2,-36,2,67.5,-89
2021-02-26,av_new,2020-12-05,2,-35,1,75.0,-83
2021-02-26,av_new,2020-12-12,2,-34,2,75.0,-76
2021-02-27,av_new,2020-11-30,2,-36,1,70.0,-89
2021-02-27,av_new,2020-12-10,2,-35,2,70.0,-79
2021-02-27,av_new,2020-12-12,2,-35,3,70.0,-77
2021-02-28,av_new,2020-12-15,2,-34,1,70.0,-75
